3843992	-	1
688796	+	1
4384266	-	5
3717451	-	1
1519822	-	1
1241075	-	1
1344069	-	1
3231997	-	1
1217412	+	1
584434	+	1
742551	+	1
1394043	-	5
940474	+	4
1072165	-	3
3100154	-	2
2866405	+	1
4215786	-	1
2973470	+	3
2382522	+	1
3785224	+	2
1987702	-	1
32295	+	2
4007533	-	3
2974039	-	1
2216820	-	1
4354462	+	1
3753463	+	1
1524905	+	4
3437932	-	3
227307	-	8
1229558	+	3
2995810	-	1
2406842	-	1
338513	-	9
2290464	-	1
1276430	-	2
2059040	-	1
635452	-	3
1394209	+	1
2970635	+	1
67586	-	6
483386	-	1
4178999	-	1
3551223	-	1
3672635	+	1
38570	-	9
2090400	+	12
1212791	+	9
3851201	+	1
2758180	-	1
1727825	-	8
126016	-	1
971020	-	1
2317142	+	1
4324040	-	24
2772371	+	1
3407926	+	1
3832356	-	1
3964463	-	1
3924063	-	2
1715598	-	2
1307639	+	1
2094186	+	1
2775256	-	1
3710014	+	1
2991296	-	1
2959264	+	1
1679781	-	2
204203	-	12
4287972	-	1
1494384	+	1
2126392	-	1
2345793	-	1
3200939	-	5
162151	-	2
1878222	+	1
2337740	+	1
2637838	-	2
4400967	+	1
3749918	-	1
103054	+	3
392163	-	1
624349	+	1
1217567	-	3
424045	+	1
3806059	-	4
2196404	-	1
2777758	+	9
2006545	-	13
3902030	+	1
1430621	-	3
400301	-	3
824047	-	7
2648226	-	1
2179121	-	6
3929177	-	9
224140	-	13
1858159	+	2
40332	+	1
3827721	-	1
71614	-	1
2899441	-	3
3126526	-	2
1358734	+	4
4021133	+	1
1996098	+	8
2706399	-	3
1964052	-	1
1727675	+	3
4319527	+	1
1631088	-	1
1503703	-	2
2208285	-	1
2698064	-	4
1369103	+	5
1535153	-	1
216354	+	1
2857948	-	7
776038	-	1
3124111	-	2
1760959	-	5
251635	-	1
3634370	+	1
1386829	-	1
1636172	+	3
1541951	+	3
2722398	-	1
1741302	+	6
2729455	-	1
4053046	-	1
1900196	-	1
2169072	-	2
3385689	+	12
1725691	+	1
3740327	-	1
1474959	+	2
309573	-	5
3969423	-	3
3894151	-	1
3023459	-	1
3189538	+	3
229800	+	2
3738056	+	6
2444524	-	8
2784615	+	8
2260060	+	1
4385715	+	1
167887	-	1
3123282	+	4
4055332	-	3
1161462	+	1
2731803	-	2
1775320	+	1
316800	+	18
2166311	-	3
3766572	-	1
4148308	+	1
138868	-	1
2831652	-	1
1453680	+	3
2742316	-	12
99065	-	1
3972261	-	6
2040996	-	2
4180056	-	3
2626523	-	1
580769	-	25
2955148	+	1
2651567	-	8
2923119	+	9
3000138	-	2
2923119	+	9
279285	+	5
2126121	+	1
194924	-	1
1004455	-	5
338539	-	1
4368802	+	1
2628557	+	2
2866224	+	1
3313055	-	1
750200	-	1
968706	-	1
668707	+	1
1779797	+	1
1104666	+	1
2948015	-	1
1864508	-	3
1997456	+	10
2804464	-	9
3944465	-	1
468207	-	2
4176587	-	1
3954817	-	2
2216493	-	1
1112899	-	12
4183889	+	1
81223	-	1
2166232	-	11
3746539	+	3
3995178	-	1
2163255	-	12
2723969	+	1
2811744	-	1
1014357	-	6
4340160	-	1
1906627	+	1
1411838	-	1
2336054	+	1
2502922	+	1
2556289	-	1
1489150	-	9
3926617	-	1
2635604	+	1
2103833	-	4
1963540	-	6
3357149	-	7
4303498	+	1
360967	+	1
1864078	-	9
2560828	-	7
267613	+	6
3834629	-	1
877307	-	1
753657	-	9
4380711	+	1
1644464	+	1
3122991	+	2
1415345	+	3
2619144	+	1
1788297	-	1
4184530	+	1
2636998	+	5
2961585	-	3
4190879	-	1
3530411	+	1
368574	-	1
3064814	-	9
3960631	-	1
3020569	-	1
3781127	-	1
2611978	+	9
4208019	-	9
4198022	+	1
2275227	+	2
527748	-	1
2990637	+	3
365257	-	1
4310401	-	1
3065598	+	1
2023704	-	1
2774864	-	5
2244339	+	2
2964344	-	14
2141995	-	4
2257830	-	1
2864984	-	11
409203	-	1
3775091	+	1
563743	-	1
843811	-	9
4280326	-	1
2675869	-	1
1076334	+	3
1312095	-	1
1981922	-	1
3100131	+	3
4139183	+	2
769653	+	1
1347687	-	2
2714882	-	6
3022279	-	1
2326857	-	6
1721506	-	4
4129218	+	1
226364	-	7
312270	-	3
1189150	-	1
2227263	+	5
1403637	+	2
3801119	+	1
1775306	-	4
1538197	-	1
2239632	-	1
2542884	-	1
1074168	+	1
125830	+	1
1246852	-	1
3394855	-	1
891102	-	30
3206127	-	1
3556510	-	14
2213592	-	1
3764742	-	1
231652	-	1
919562	+	1
4211268	+	1
2576301	+	1
1419906	-	1
1483687	-	1
886672	-	1
3432260	+	2
4387314	-	1
27035	-	5
4365862	-	1
1031282	+	1
1541497	-	1
1887194	-	4
1318263	+	3
58596	+	3
31596	-	1
4280524	+	1
1951386	+	4
1339336	+	1
2706901	-	3
3087951	-	1
4278127	-	2
3100154	+	1
505255	-	1
3415722	+	6
3098648	-	1
409031	+	3
4286235	-	2
1070305	-	25
81862	+	1
1843386	-	2
4159716	-	2
2211674	-	3
3580686	+	1
4386526	-	1
224400	-	1
4356666	+	1
3189929	-	13
2422126	+	2
2854210	-	1
3076429	-	1
4353306	+	1
933372	+	4
2193146	-	5
842249	-	1
3940407	-	1
2324078	-	1
2153848	-	1
85145	-	1
4319489	-	1
3847844	-	1
619027	+	12
1105393	+	1
364723	+	1
1350156	-	1
2080253	-	1
2550015	+	3
2866228	-	1
809679	-	2
598536	-	5
3004617	-	1
2790897	-	1
2364457	-	13
4215011	-	15
1026916	+	1
4172744	-	16
188816	-	1
2187441	-	4
4156781	-	1
3700270	-	1
2800671	-	1
3312903	-	7
3594546	-	1
3607134	-	6
3711736	+	5
2713649	-	1
3499925	-	13
623221	+	1
4094627	+	4
1933837	+	1
1697610	-	1
559706	-	1
4207992	-	1
3429925	-	4
2727701	+	2
3607748	-	1
230019	-	1
3138052	-	1
2288785	+	1
3111600	+	1
1685259	-	1
3165351	-	1
23859	+	1
1857422	-	4
2090400	+	12
2274593	-	2
2935981	-	1
2614861	-	1
4347077	+	2
2138129	+	1
3803002	+	9
1148353	-	1
277527	-	18
2614422	-	1
2953461	+	1
1982961	-	1
3064857	-	1
4090128	-	1
1112922	-	12
2537864	+	1
257301	-	9
698961	+	1
967292	-	1
833907	-	1
60371	-	1
1319245	-	1
3552707	-	5
968422	+	9
1534144	-	3
3672362	-	2
2851125	+	9
2960944	+	2
2306452	-	3
566325	-	15
1083338	+	3
2096676	+	1
325645	-	1
3668618	-	1
3212936	-	1
1839142	-	1
2803138	-	9
465237	-	1
3171518	+	2
3864757	-	7
3943744	-	9
1065644	-	9
333459	+	5
2134786	-	1
2233941	+	6
4045236	-	1
2196298	-	1
1700415	+	3
1542830	+	7
1786549	+	1
636875	+	10
1037965	-	1
3899466	+	5
406234	-	1
2197331	-	3
1252928	-	1
1857694	+	10
534663	+	7
2372455	+	2
1106829	+	2
1043392	-	9
3842788	+	3
2558368	-	1
4057636	+	1
1503221	+	1
2159252	-	2
2026031	-	1
3171575	+	2
229798	-	12
3928103	-	3
1156473	-	1
3188026	+	3
169253	-	1
2815031	-	3
481349	+	4
4233195	+	3
2634094	-	1
2957049	-	3
3943768	-	3
1713208	-	3
2509197	-	1
309131	-	1
70161	-	1
341193	+	1
2423540	-	3
171798	+	1
3120356	+	1
3195152	-	1
2729706	-	1
1637693	-	9
2628091	+	2
3730891	-	1
1942396	-	1
819392	+	1
2455507	-	1
2963964	-	12
4383298	-	5
2029791	-	1
995994	-	1
517564	-	3
820899	-	1
3932870	-	1
1762185	-	1
360140	+	1
1389318	+	11
4398347	-	1
66759	-	1
4140561	+	2
424790	+	2
2276646	-	6
2104269	-	1
1760514	-	3
532502	+	2
836828	-	3
2386310	-	1
555446	-	1
4403082	+	1
2238861	-	1
1760476	+	1
1541950	+	2
2967204	-	13
505520	-	1
1624456	-	3
794480	-	1
2207228	-	10
510381	+	3
3918850	+	11
879597	-	3
607645	-	1
4373436	+	1
4405330	+	5
3422318	+	1
4142102	-	3
3812405	-	1
1702317	-	1
844419	-	1
4366569	+	1
2975471	-	1
2637682	+	1
889010	+	3
135086	-	3
193589	+	1
1335776	-	1
1691528	+	1
4374372	-	1
2235419	+	1
1188649	-	9
1340159	-	3
2941097	+	1
702972	-	1
4187287	-	1
2721442	-	1
2970320	-	10
3380763	-	8
427101	-	6
1997455	+	2
2652486	-	2
806496	-	2
4382146	+	1
4322039	-	1
55533	-	3
3122584	+	1
2229128	-	1
2364024	+	2
29482	-	1
3122404	+	3
599433	-	1
2154823	-	3
1533914	-	1
1882186	-	1
3122584	+	1
3723965	+	3
2442874	-	3
1169203	-	1
2091142	-	3
2469606	-	3
2382425	-	3
4069490	+	9
3538042	-	2
4276614	-	1
1799288	-	6
2143081	-	1
2055290	+	1
3523730	-	4
2870390	+	1
2218734	+	1
1348676	-	1
2919970	+	1
161931	-	1
4088274	+	1
2091419	-	3
4207778	-	2
2343102	-	6
2864635	-	1
451582	-	4
3965829	-	3
1700415	-	1
1702800	-	4
2979229	+	1
3671747	-	7
942069	+	1
1632252	-	9
2917741	-	1
638018	-	9
3509299	-	2
175080	-	8
3417207	-	9
3710378	+	1
4364823	-	1
560727	+	1
987282	-	1
973218	+	1
1630958	+	9
4189390	-	1
4287755	-	12
49083	-	1
3945935	-	1
1721428	-	1
2187288	+	1
2602357	+	1
2342202	+	1
4328212	-	2
455544	-	1
166493	+	1
3025059	-	15
2734599	-	3
2796131	-	1
2013193	-	1
1759793	+	1
2796165	+	9
4168455	-	1
241465	+	11
3100411	+	1
1530303	-	1
3494405	-	5
842228	-	1
3746665	+	1
4253577	+	4
1528944	+	3
1533744	+	2
939456	-	1
2452544	-	12
2244896	+	2
1094625	-	1
1659287	-	1
3491604	+	1
3795057	+	3
839545	+	1
3801680	-	1
2930139	-	7
2551373	+	1
2529277	+	1
3324385	+	3
1503858	-	1
2184651	+	1
4095204	-	1
488981	-	1
4383341	+	1
1410886	-	12
296961	-	1
3556600	-	1
426118	-	1
4355044	+	1
2200833	+	1
3732892	+	1
2950574	+	9
149925	-	1
340617	+	3
85535	+	1
3887993	-	1
2569869	-	1
1083551	-	3
49125	+	8
1300245	+	1
953469	+	8
1889928	-	2
3065833	+	1
2959344	+	1
177344	-	10
211990	+	1
2349775	-	1
334163	+	2
3185100	-	7
1736497	+	1
714460	-	1
3878601	-	1
2894531	-	2
2794344	-	1
1101101	-	1
3135671	-	1
1280218	+	1
2222774	-	7
2448353	+	1
656338	+	2
4390689	+	1
83807	+	1
1545353	-	1
3171691	+	1
2157638	-	2
2528237	-	1
4375708	+	5
3850841	-	11
987817	+	1
3310455	+	9
295719	+	6
3749157	+	1
80084	-	1
485782	+	1
235256	+	1
3133857	-	1
2087974	+	1
1503306	-	8
389504	-	1
641947	-	6
382882	-	1
2726910	+	1
933635	-	1
2819573	+	1
4345365	+	1
2089010	-	1
1151875	-	1
4149249	-	1
2976558	+	1
2169411	+	1
4218987	+	1
2042533	-	1
489059	+	4
1293470	+	3
1240437	+	1
4026421	-	1
969069	-	1
10184	-	1
1705248	+	1
1218952	-	9
1987695	-	2
3120468	+	1
1653848	+	6
229753	-	1
3120428	-	1
1977584	+	1
2343112	-	1
3801967	+	2
2926148	-	1
100036	+	1
1765287	-	9
3296060	-	1
1355052	-	3
4033218	-	1
131682	-	9
1760000	-	1
4340176	-	1
3802585	+	18
1274956	+	1
3355991	-	3
988835	-	2
3766910	+	3
2636931	-	2
3676007	-	3
4252580	+	1
4375617	-	1
3501662	-	2
368737	-	1
2176977	-	1
2826153	+	2
2795685	-	9
3408150	+	1
351440	-	1
1882954	+	5
3548174	-	1
4190244	-	8
4383341	-	1
4357485	-	1
2153707	-	1
1957547	-	1
2857460	+	2
4214179	+	1
3665561	-	1
886530	-	1
2932366	-	1
3133865	-	1
4352725	-	1
2146402	-	1
1446298	+	1
3100157	-	2
1191767	-	1
1268406	-	9
3055287	-	9
1608748	-	1
842546	+	4
4095252	-	6
2197856	-	4
2795984	+	1
4215804	-	10
362458	-	9
3383295	-	3
912694	-	1
4030844	-	1
1715258	-	1
2222460	-	1
3130807	-	9
3929525	+	1
761454	+	3
2741332	-	6
2387332	-	6
2852871	-	1
667227	+	1
4375788	+	1
2014514	-	1
3194783	+	4
1658808	-	1
2957706	-	9
3342094	+	1
2950285	+	6
1203182	+	3
335694	-	3
566855	+	1
1168663	-	1
4374757	+	2
428237	-	2
3428355	-	1
1172434	-	1
4007420	+	1
336206	+	1
484680	-	1
132932	-	1
4349667	+	1
3538116	-	1
691389	-	1
4091047	-	1
176108	-	5
1755837	+	1
4197346	-	1
27489	+	2
1377586	-	3
2167294	-	1
3101680	-	1
3315283	+	1
3713627	-	1
1494599	+	4
1093947	+	4
4376200	-	1
1264133	-	2
2836429	+	1
4197721	-	1
455710	+	3
3113740	+	2
48197	-	1
2470034	+	1
3485404	-	1
2551369	+	1
2263515	-	1
2922552	-	9
2183966	+	1
499740	-	1
847004	-	3
2722402	+	1
944296	-	1
342196	+	1
2551369	+	1
4369481	-	1
3430536	-	1
3803499	-	3
35719	-	1
2973463	-	1
4366250	-	1
3832355	+	1
688344	+	1
1759058	-	1
3796819	+	2
1311403	-	4
1619278	-	1
3307177	+	1
4151074	+	6
3013677	-	3
3552710	+	3
2607032	-	1
169848	+	1
1066047	+	1
3948475	-	1
4143026	-	1
1631646	-	3
929017	-	1
125581	-	12
1041448	-	1
3310609	+	1
1781712	-	1
3722614	-	1
1339666	-	1
4056414	+	1
3122034	+	2
287141	-	1
2932920	-	1
475961	-	1
3461346	-	1
680352	-	7
2203653	-	2
1560	-	1
4159180	+	4
973445	+	3
1706193	+	1
3471783	+	1
709364	+	1
3451389	+	3
926305	-	1
4357940	+	4
1539806	+	1
195826	+	17
2038846	+	2
2154746	-	1
2729101	+	5
1722612	-	1
330407	-	17
308366	-	6
4323100	+	1
3100154	+	2
750378	-	1
3600061	-	11
2333161	+	1
3737775	-	1
4370387	-	1
4329800	-	6
1744436	-	15
429097	-	1
2334564	+	1
3028094	-	11
28934	-	1
1961009	+	3
1369173	+	1
1933987	-	2
2533708	+	1
941560	-	3
2244197	-	4
3836621	-	3
101007	+	1
991975	+	1
3895529	+	1
3110867	-	8
2119908	-	2
1339034	-	3
3714034	-	12
2794488	-	12
2617813	-	1
3783406	+	6
1267313	+	1
48957	+	1
2574728	-	1
3834704	+	1
4357221	-	1
1885478	+	3
3201700	-	1
1178704	-	2
2902413	+	6
431593	-	1
935847	+	1
2688977	-	12
3710370	-	11
1403370	+	3
138746	+	1
4220268	+	13
130654	-	1
4234638	-	1
4328890	-	1
1903132	-	12
856560	-	1
1779245	-	1
2833844	+	1
4134692	-	1
2136160	+	6
3542232	-	1
3902988	-	1
177065	-	16
3111589	-	1
232949	-	4
2118533	-	12
1698573	+	1
2734459	+	1
3486431	+	2
2403594	-	2
1192964	-	16
865964	-	9
3134055	-	10
2867305	+	1
4212904	-	1
3309239	+	2
2761681	-	1
1032607	+	2
1863922	-	9
2101339	-	1
3564966	+	1
1691549	-	1
3844756	-	1
4130171	+	2
2001385	+	5
3439572	+	4
164562	-	1
2208985	-	1
2368463	+	1
3823168	-	1
2961661	+	1
3068896	-	1
1403641	+	3
3795057	+	3
2835492	+	1
2312556	-	1
4215555	+	1
3575679	-	3
3010459	+	1
1086064	+	1
2238929	-	2
3539123	+	1
173313	+	1
149634	+	1
1263268	+	1
556373	-	1
3068273	-	1
1410246	-	1
1825908	+	4
1546465	-	1
4386480	+	1
836889	-	1
2690008	-	2
4389146	-	1
1473288	+	2
1116985	+	1
2727404	-	3
671259	+	2
1733650	+	1
4094053	-	1
4338121	-	1
2730667	-	18
1852069	+	1
1931557	-	1
3600733	-	1
3228740	+	2
1752128	-	1
4293571	-	1
412796	-	1
2603702	-	1
4397818	+	1
2549113	-	2
1714902	-	1
11825	-	1
4076144	+	1
1992756	+	1
71453	+	2
1562376	-	4
2972100	+	3
1793828	-	19
3296378	+	7
1263915	+	1
4365793	+	3
2215709	-	1
4294686	-	1
1168009	+	1
4189183	-	1
3105126	+	2
507085	-	1
2543573	+	4
1784974	-	1
1864870	-	9
976897	+	1
2025269	-	1
1231272	+	1
837063	+	1
2821597	-	6
2473719	+	1
674133	-	9
745508	-	2
2539849	-	1
2902553	+	3
1502054	-	2
3710371	-	3
3610668	-	5
1416545	+	1
3888351	-	1
2339555	-	1
3936795	-	1
119774	+	3
4251293	+	1
4239276	+	18
4326414	-	3
898274	-	3
1877585	+	1
3823268	+	3
1605000	-	3
4070325	+	1
2577497	-	1
3593823	-	15
4317356	-	1
2512050	-	3
2387541	-	3
3325567	-	4
335089	-	1
3544072	-	1
2061529	-	9
4355863	-	1
1944642	-	1
3808182	-	1
2484520	-	1
2954028	+	2
1569412	-	2
799136	+	1
4223299	-	6
3927287	-	9
4108520	-	6
166833	-	1
1533197	+	1
4056258	+	8
2265327	-	1
2149712	-	1
31554	+	8
699028	-	11
426947	-	3
191982	-	1
3940828	-	1
2618804	-	1
53174	+	18
2970016	-	1
131626	-	1
3112277	+	1
3848017	+	6
413323	-	2
2217647	-	1
4372440	-	12
4105632	-	1
2944598	-	1
2960000	-	1
3077099	-	1
1486025	+	1
2546289	-	2
3072489	-	1
1928477	+	1
838441	-	1
4209360	-	1
1102011	+	1
820183	-	12
151915	-	1
1724469	-	2
1172063	+	2
714277	+	1
743629	-	1
932143	+	1
2538663	+	1
3380271	-	2
4231876	+	1
506668	-	5
2366768	+	2
2699494	-	1
4101109	-	1
1574109	-	5
1072841	-	1
1981826	-	1
1997456	+	1
702635	+	1
4209518	+	2
3818768	+	1
2710341	-	1
945969	-	1
748330	+	6
4206415	+	4
1328210	-	1
4386962	-	1
3419505	-	1
559007	+	1
3006883	-	10
1472489	+	1
3740599	+	1
1149100	-	1
150197	+	1
482278	-	1
2976557	-	1
809840	+	1
1102030	-	1
907881	-	1
824762	-	3
85155	-	3
4353159	-	1
1931264	-	1
2773716	+	1
598927	-	1
819309	-	1
2245964	-	1
4358088	-	1
4296624	+	1
333455	+	1
3077531	-	5
263185	+	1
4098469	+	1
4186381	-	1
3945486	-	1
596833	+	1
1730124	+	1
708029	-	4
4361085	+	1
2881676	-	1
216371	-	1
1541580	+	2
952070	-	1
3369699	+	1
3998059	-	3
3938613	-	2
1444215	-	6
1368322	+	1
2965235	-	4
823944	+	8
1180593	+	1
2042855	+	1
2435731	+	5
3098626	-	2
327565	-	12
2861056	+	3
1617391	-	5
4304598	-	8
755296	+	1
139857	+	1
99614	+	2
3802140	-	18
193451	-	1
4207152	-	1
1105286	+	1
346591	-	18
3068223	+	1
1335495	-	9
2431471	+	3
328916	-	1
2786648	-	9
3757080	-	1
1722908	-	1
3479371	-	3
3799041	-	1
4149859	-	2
1721424	-	1
3616017	-	1
1737121	-	3
706140	+	1
1031886	-	5
2750948	-	1
3103963	+	1
4090242	-	1
2950142	-	2
2180796	-	22
4307616	-	9
1019732	+	1
1732640	-	1
3864718	-	11
2155155	-	1
3614384	-	1
3491035	+	2
389284	+	11
231328	-	4
677709	-	3
2469333	-	10
1958163	-	1
3491413	-	1
3436414	-	5
3021706	-	5
1996099	+	2
722434	-	1
132855	-	1
4031622	+	3
4368261	+	1
841104	-	6
3941723	-	1
3302312	+	2
3793316	-	1
3743704	-	2
1697391	-	10
3201276	-	6
4306682	-	1
142785	-	12
1485036	+	1
3748010	-	1
2151470	+	1
856146	-	11
2081449	+	1
1651471	+	1
1218655	+	1
368189	-	1
3290580	-	1
4254330	-	10
1224331	-	1
1365837	+	3
1348505	-	1
2423079	-	1
370908	-	1
998474	+	5
2728769	-	2
575688	-	1
573849	-	1
2960085	-	14
2728032	+	2
3868728	+	1
1897459	+	1
1621357	-	2
1726702	-	6
443689	-	1
253792	-	1
968932	-	1
3999382	-	30
2163653	+	11
4178495	+	1
1626613	-	3
1339075	-	6
1295807	-	1
14046	-	1
3302135	-	1
463935	+	13
3433930	-	3
591654	+	9
1541640	+	1
2351152	-	1
3282793	-	5
2094911	-	6
1483306	+	1
2267390	+	4
3992796	+	2
1010855	-	8
4190326	-	8
4156079	+	1
4363534	+	1
505589	+	1
1376950	+	1
3717688	+	5
1214640	-	1
3964390	-	2
2368564	-	1
2618385	-	5
1158362	+	1
1996097	-	3
4401139	+	1
1596776	+	1
515939	-	1
40930	-	13
2167476	-	1
375950	-	1
3819100	-	1
4382103	-	1
3293502	+	2
706076	-	1
393640	+	1
1972839	-	1
3434307	-	1
2228647	-	1
3064519	-	1
3510347	-	1
264583	-	1
2049353	-	1
854252	-	1
933372	-	8
2320329	-	1
3220335	-	2
471965	-	1
837508	+	1
4315237	+	1
2281854	-	1
1221876	-	1
2730151	+	1
889020	+	7
759648	+	1
932257	+	5
2568541	-	1
243990	-	1
4146840	+	6
3539612	-	1
3106502	-	2
2388152	-	5
1300593	-	7
4160544	-	9
1064069	-	1
1745322	+	1
467374	-	4
630001	-	1
1891416	-	6
4319899	-	1
2386673	+	1
2740851	-	1
3486165	+	1
3815369	-	1
1562363	-	6
2636929	+	9
3423677	+	3
4195804	-	1
3934664	-	9
2596988	+	9
3735242	-	2
3806520	+	1
4058250	+	1
4037282	-	1
1105825	+	18
694428	-	4
321161	+	1
2065049	-	8
3878617	+	6
3206756	-	2
35069	+	3
3941487	+	3
2128379	+	6
411677	-	1
2217681	+	8
3550916	+	1
165935	+	1
3210501	+	2
3504675	+	1
2969429	+	1
3874722	-	1
2523488	-	12
257688	-	1
4026572	+	1
3377287	+	1
1999426	-	1
1783451	-	2
4311065	-	1
1305838	-	1
884464	+	1
3846498	+	1
746400	-	1
2266504	+	1
3238435	+	1
2025299	-	3
3028377	-	1
3849875	+	1
2093714	-	1
3790164	-	5
1543806	+	1
4056839	+	3
2631627	+	1
1155076	-	1
167049	+	1
2324155	-	1
4378139	+	1
4327282	-	1
668985	-	7
3416328	+	1
1906371	-	6
2689672	-	1
3943168	-	3
3469140	-	1
2885343	-	1
1657071	+	1
4145961	-	3
1541948	+	1
2562709	-	1
362211	+	1
3821394	-	1
125660	+	1
71012	-	1
2062543	+	2
4338286	+	1
2217384	-	1
1992323	-	2
3849678	+	1
4054730	+	1
1269506	-	1
3761869	-	1
4273529	-	1
928868	-	3
2865210	+	2
1697877	-	1
3997967	-	3
1630252	-	1
1604054	-	4
471359	+	2
4302923	-	1
664629	-	1
2210354	-	1
366245	-	1
682720	-	1
3743190	+	1
2477981	+	1
3459663	-	3
4369258	-	1
624332	-	9
3853546	-	1
2528917	-	1
2919104	+	1
2124544	-	1
2588048	-	1
2537010	-	1
1745454	-	9
4018414	+	1
2402922	-	1
227878	-	9
1102856	-	4
3291611	+	1
3675495	-	1
2244691	-	1
3026379	-	1
3205267	-	3
2359855	-	5
671406	+	2
4159788	-	1
2430111	+	4
1759811	-	1
969532	-	9
2095063	-	1
2322612	-	1
4251333	-	1
1502691	+	1
3194354	-	7
307829	-	3
4153524	-	1
2008085	+	1
1921535	+	1
2342649	-	1
3311349	+	1
522510	-	2
1543304	+	3
2596151	+	1
3901512	+	1
1793836	+	1
4031859	-	1
769472	+	6
2058856	-	1
101499	+	1
1216365	+	22
1571054	+	1
551589	-	1
3810722	-	1
2430115	+	1
1700415	+	4
2430115	+	1
160011	+	1
2532403	-	11
3736865	-	1
3781419	-	1
2986760	-	5
4099402	+	1
3972130	+	1
484775	-	1
1918321	-	9
2717382	-	12
3509732	+	1
2114399	-	1
3814077	-	1
86301	+	1
2700688	-	3
4319993	-	1
4398217	-	1
322961	-	7
1353736	-	2
3601950	-	1
2367630	+	2
563497	-	2
863816	-	3
1171897	-	8
2211973	+	1
4302308	-	9
2681882	-	3
1903734	-	1
1599687	-	1
3554066	+	3
3741263	-	9
2972153	-	1
84361	-	1
2244536	-	1
4362107	-	1
1693223	-	3
489432	-	1
3188576	-	3
1093375	-	3
2737055	+	2
2069028	+	10
3971224	-	1
1243702	-	1
2474604	+	3
3858717	+	9
162813	-	3
250511	+	2
4027795	+	5
2473736	-	1
2366768	+	2
429727	-	1
2802991	-	12
3984505	-	1
3895550	+	3
225311	+	1
1779621	-	4
365564	+	1
1724615	-	2
2007173	-	1
1083337	+	3
429856	-	1
4381902	-	1
1216876	-	1
3220209	-	3
1093462	-	3
1656650	+	2
849717	-	3
4190000	-	2
1530046	-	5
2932338	+	1
2282334	-	1
3932911	-	9
2814140	-	1
566304	-	3
2925728	-	1
3547461	-	1
1258044	+	1
4360657	-	1
2181660	-	1
931010	+	1
3681847	-	1
3130245	+	1
3130962	-	4
969841	-	8
3939650	-	3
1573216	+	9
685931	-	1
884105	-	1
3450493	-	5
374974	-	15
1727311	+	3
1593136	+	1
4019333	-	1
2012423	+	1
4345346	+	1
1106929	-	1
3658646	+	3
695594	-	1
2793404	-	2
3649392	+	1
3548791	-	6
4145504	+	3
3552708	+	4
761100	-	9
1339927	+	1
2327780	-	1
4093879	-	1
3493136	-	9
1108247	-	9
3539622	-	1
1269205	-	1
868914	+	1
2723522	-	9
2473781	+	4
2225423	-	4
1264136	+	1
1489183	-	9
91458	-	1
71788	+	3
1104573	-	1
2090800	+	7
3738482	-	6
1864924	+	21
375796	+	1
3794580	-	16
4231878	+	4
2381135	-	1
4018802	-	2
1987120	-	1
4195627	-	5
3142942	-	1
1931910	+	1
234518	+	4
3970495	-	1
3995679	+	1
2283139	-	6
1105752	+	6
2780910	-	1
2680044	+	1
2715287	+	1
1877973	-	1
2583951	-	1
1864459	-	9
3886759	-	1
623568	-	9
4376437	+	1
4380828	-	1
3028099	+	1
3571548	-	4
885949	-	1
2211443	-	1
2135562	+	1
1971687	-	1
1997886	+	1
466747	-	1
2088463	+	5
3537758	-	1
1437316	-	1
1113737	-	1
811046	-	1
1878017	-	1
4407816	-	1
2573648	+	1
3742705	-	1
39814	-	1
680275	+	1
1763129	-	2
3790712	-	2
412492	+	1
55540	+	12
1054932	+	1
1549042	-	14
4351045	-	1
606725	-	4
396688	+	1
4250730	+	1
1171900	-	6
2851164	-	3
1906181	+	2
1604366	-	1
1385642	-	1
2922779	+	3
4370986	-	3
1927474	-	1
476192	+	3
4218675	+	1
1541066	+	1
3559973	+	1
2886505	-	3
2127883	-	4
3810430	+	1
1489265	+	2
4338308	+	1
2336808	-	1
1951696	-	1
1638754	-	1
1294705	+	1
1333661	+	3
4363355	-	2
309932	+	1
2804653	-	9
372056	+	3
2373696	+	3
1543491	-	10
4322689	-	1
3029975	-	1
1528731	-	1
3193797	-	5
1588187	-	6
1594	+	11
4313722	+	1
3165338	-	1
2049659	-	12
836468	-	12
163836	-	1
2572849	+	6
2185454	-	1
3030712	+	1
1783056	-	5
2511464	+	1
2008712	-	1
79966	+	1
1774620	-	1
756847	+	1
4020663	-	11
1341298	+	1
1714090	-	5
786036	-	3
4035738	-	1
3489132	-	1
1476870	+	1
3408083	-	1
4156163	-	1
227847	-	2
3739757	-	9
3296639	-	1
341361	-	1
3016278	-	1
2080483	-	1
1160962	+	2
2271115	+	1
469277	-	12
1049709	-	1
1375616	+	1
3963998	+	2
1103732	+	3
281665	-	2
4400660	-	1
549883	-	4
3080082	-	2
4409222	-	3
2699971	+	1
396738	-	1
3884168	-	1
2960603	-	2
4381122	-	1
550310	-	9
2833829	-	1
2262267	+	1
2586251	-	8
1161364	+	1
3528176	-	1
3910160	-	1
3378438	-	2
218479	+	1
2048712	-	1
3393680	-	6
2149312	-	1
577698	-	1
211587	+	7
745238	+	5
1531550	+	1
2402844	-	1
3739801	-	1
4115053	-	12
1724218	-	3
3159599	+	9
807642	-	4
3730675	-	30
1977345	-	1
1655721	-	9
4347047	-	2
2341182	-	1
1872618	-	8
2929492	-	8
2768865	+	1
1322521	+	3
1174324	+	3
2961119	-	1
2723924	-	1
